sample_id	label	num_0_0	num_1_0	num_2_0	num_3_0	num_4_0
TCGA-A1-A0SE	2	0.0	0.004154373273431621	0.9506272267511754	0.042592534905154994	0.002625865070238409
TCGA-A2-A0ST	0	0.8681428571428571	0.01	0.0305007326007326	0.015348717948717948	0.0760076923076923
TCGA-A2-A0T4	2	0.002	0.018111172213659352	0.8876171039286685	0.08936978578777145	0.002901938069900321
TCGA-B6-A0RM	2	0.0	0.0001383794138403375	0.9215608431928615	0.07287211234961784	0.005428665043680758
TCGA-B6-A0RN	2	0.0	0.00020080901882170017	0.9700121496106139	0.028097311029677417	0.001689730340887522
TCGA-BH-A0DH	2	0.0061818181818181816	0.006160758413471111	0.9306810149156676	0.05351080000162788	0.003465608487415425
TCGA-BH-A0DQ	2	0.0	0.002406796149404446	0.9593239093693081	0.03462076615899511	0.003648528322293046
TCGA-AO-A0JJ	2	0.0	0.003215467597383433	0.9736828912220049	0.01361199303424997	0.009489648146362105
TCGA-AO-A0JL	0	0.9063333333333333	0.024	0.012	0.004333333333333334	0.05333333333333333
TCGA-AO-A0JM	3	0.004	0.034	0.0641893374103663	0.8978036450457741	7.017543859649123e-06
TCGA-B6-A0IK	1	0.038285714285714284	0.704031746031746	0.12169377816380601	0.11540967011205606	0.020579091406677612
TCGA-B6-A0RE	0	0.982	0.008	0.0	0.002	0.008
TCGA-B6-A0RG	2	0.0	0.006292296063617689	0.8250231423449048	0.1679494328771601	0.0007351287143175086
TCGA-B6-A0RI	2	0.0	0.006065899347936603	0.7864875557848401	0.20313481328310184	0.004311731584121353
TCGA-BH-A0AW	1	0.016	0.8206811078527207	0.07915079019991907	0.0681306347402812	0.01603746720707896
TCGA-BH-A0B3	0	0.99	0.0	0.0	0.002	0.008
TCGA-BH-A0B8	2	0.004	0.004160069762382119	0.8821347927623177	0.1043786565367969	0.005326480938503688
TCGA-BH-A0BA	2	0.0	0.0001963207569474869	0.9631761794163504	0.03507230035412362	0.0015551994725792558
TCGA-BH-A0BJ	2	0.0	0.004206281221602277	0.966049726326727	0.009963456038784691	0.01978053641288642
TCGA-BH-A0RX	0	0.926	0.014	0.003973244147157191	2.6755852842809364e-05	0.056
TCGA-A2-A0CT	2	0.0	0.00010715001551126444	0.8527473725147392	0.14279841484685293	0.004347062622896911
TCGA-A2-A0EU	2	0.002	0.0070871217685563054	0.8568185889570821	0.1331806113320779	0.0009136779422839886
TCGA-A7-A0D9	2	0.004	0.012167741560858892	0.919170872974929	0.06130142673397768	0.0033599587302346407
TCGA-A8-A08O	2	0.002	0.004169222300299946	0.9279585212609907	0.06462927830507571	0.001242978133634267
TCGA-A8-A0A6	2	0.0	0.004221476528513137	0.9841313437354298	0.00985195361298519	0.001795226123072282
TCGA-A8-A0AD	2	0.002	0.012178885898445093	0.9334650176868869	0.0507890784931596	0.0015670179215087096
TCGA-AO-A03L	2	0.002	0.024246872552865	0.7870502488442759	0.18655244671832985	0.0001504318845293197
TCGA-AO-A0JC	2	0.05114285714285714	0.030429603179689492	0.7700748660640868	0.051930483388332296	0.09642219022503433
TCGA-AO-A0JD	3	0.01	0.032	0.09605729420854223	0.8619155221907449	2.718360071301248e-05
TCGA-AO-A0JE	1	0.022	0.6845009779786059	0.17277407684917573	0.10149423488800348	0.019230710284215
TCGA-AO-A0JI	2	0.002	0.01812302794772164	0.8740255581137514	0.09891745331903407	0.006933960619493014
TCGA-BH-A0C0	3	0.038	0.0980145723841376	0.08616915429976733	0.7657998261698606	0.01201644714623438
TCGA-BH-A0DP	2	0.0	0.0022222995737806272	0.9840399808125546	0.005922993431921697	0.007814726181743534
TCGA-BH-A0DS	2	0.0	0.01013833788628722	0.9355793362588392	0.042929129201459665	0.011353196653414173
TCGA-BH-A0E0	0	0.926	0.04	0.004	0.016	0.014
TCGA-BH-A0E1	2	0.008	0.020015693139242063	0.7968520150170431	0.17485941776999442	0.0002728740737204152
TCGA-BH-A0E2	2	0.002	0.008007407407407408	0.7771843236480414	0.21253502292309584	0.00027324602145533766
TCGA-BH-A0H0	3	0.002	0.010050567373655828	0.13929305251528049	0.8425731993340008	0.006083180777062924
TCGA-BH-A0H6	2	0.0	0.0021822553219131976	0.955810045921425	0.0364989737348079	0.005508725021854417
TCGA-BH-A0H9	2	0.032	0.038606053992705516	0.7777898477897428	0.13916982461931932	0.012434273598232789
TCGA-BH-A0HB	2	0.0021818181818181815	0.0061447944292926234	0.8657267432774726	0.12497422510517465	0.0009724190062419816
TCGA-BH-A0HF	2	0.0	0.002199537355587348	0.9726466715140041	0.021415117727452714	0.003738673402956471
TCGA-A1-A0SO	0	0.866	0.046	0.034666666666666665	0.02333333333333333	0.03
TCGA-A1-A0SP	0	0.944	0.012	0.016	0.014	0.014
TCGA-A2-A0T0	0	0.944	0.018	0.002	0.02	0.016
TCGA-AO-A0JG	2	0.0	0.004880906433886617	0.9755720981049562	0.01579199011080779	0.0037550053503499705
TCGA-AR-A0TR	2	0.0	0.0001934694325634138	0.9481683876271605	0.04618091443564145	0.005457228504635514
TCGA-B6-A0RL	3	0.002	0.018028985507246374	0.10831317388228028	0.8716578406104732	0.0
TCGA-B6-A0RU	0	0.95	0.022	0.004	0.006	0.018
TCGA-BH-A0BC	2	0.00018181818181818183	0.004146286448843237	0.9405994771861862	0.05169365644373874	0.0033787617394140748
TCGA-A1-A0SM	2	0.004	0.03015712396394699	0.8761524897791413	0.07183635956342328	0.017854026693488973
TCGA-A2-A0SX	0	0.972	0.012	0.002	0.004	0.01
TCGA-A2-A0SY	2	0.0	0.004229706981188035	0.9708233554494224	0.02047043855105401	0.00447649901833595
TCGA-A1-A0SJ	2	0.002	0.00210523888507728	0.8917990103707797	0.10125001268055259	0.0028457380635906753
TCGA-A2-A0EN	2	0.004	0.002222407711115042	0.9708247114691254	0.00780019099823594	0.015152689821523941
TCGA-A2-A0SV	3	0.0044	0.022028985507246374	0.09117612452887093	0.878357753284421	0.0040371366794616685
TCGA-A2-A0SW	3	0.01	0.054384098111364375	0.19210428844094188	0.7292882328837453	0.01422338056394847
TCGA-A2-A0T5	2	0.006	0.004206102463706462	0.968001049620993	0.011717757332050088	0.010075090583250892
TCGA-A2-A0T6	2	0.0	0.004229706981188034	0.9800400187818364	0.011876175905321492	0.0038540983316546545
TCGA-AR-A0TW	2	0.002	0.012161291489444087	0.9067574245565754	0.07370142602336938	0.005379857930611283
TCGA-AR-A0TX	1	0.009	0.7670510773658814	0.10164792555754822	0.09821443081242191	0.024086566264148457
TCGA-B6-A0RO	2	0.0	0.0002075624590435126	0.9803616790567155	0.01560024166730136	0.0038305168169400832
TCGA-B6-A0RP	2	0.0	0.014183807179887906	0.9391154856684737	0.043293654454589346	0.0034070526970494184
TCGA-BH-A0HK	2	0.0021818181818181815	0.006152598444970509	0.9329556304942314	0.05108831237194465	0.00762164050703608
TCGA-BH-A0HX	2	0.004	0.014086551292164635	0.7916230687825815	0.18411993181565928	0.006170448109594749
TCGA-BH-A0HY	3	0.012	0.07003056489947092	0.12954199317737888	0.7822728311541727	0.006154610768977571
TCGA-A2-A0T7	2	0.004333333333333333	0.02076879751887903	0.8803515631634633	0.07332872862703199	0.021217577357292388
TCGA-AR-A0TP	0	0.928	0.016	0.002	0.008	0.046
TCGA-AR-A0TZ	2	0.004	0.006039466718856337	0.7832156186791406	0.2065597308908533	0.0001851837111497292
TCGA-B6-A0RT	0	0.858	0.026	0.038	0.028	0.05
TCGA-BH-A0HP	2	0.0	0.002214076018448952	0.9708959411042997	0.013137048649787346	0.013752934227464536
TCGA-BH-A0W4	2	0.0	0.002214351838246684	0.984268237404788	0.011750196513540173	0.0017672142434255632
TCGA-AR-A0U4	0	0.946	0.014	0.004	0.006	0.03
TCGA-B6-A0WX	0	0.8986666666666667	0.022	0.009946730811283623	0.01004583424447846	0.05934076827757125
TCGA-B6-A0WY	2	0.004333333333333334	0.008850532364613934	0.9334857997835065	0.033464907534172014	0.01986542698437451
TCGA-A2-A0YF	2	0.0	0.0004989279305185948	0.8487325932844926	0.14978951874403976	0.000978960040949022
TCGA-A2-A0YT	3	0.004285714285714286	0.025142857142857144	0.07198040334464474	0.8979411706898842	0.0006498545368996784
TCGA-B6-A0WZ	2	0.0	0.018132119293932353	0.8771468455190623	0.10116916843117632	0.0035518667558293877
TCGA-AO-A129	0	0.982	0.006	0.004	0.0	0.008
TCGA-AO-A12C	2	0.0	0.00022201467349572708	0.9716582807894322	0.026313859178663593	0.0018058453584088295
TCGA-AO-A12E	2	0.002	0.00818476271560229	0.9492676412673857	0.03697266391673653	0.00357493210027556
TCGA-AO-A12G	2	0.0041818181818181815	0.004181796641399253	0.9491997396852137	0.028980709570243415	0.013455935921325927
TCGA-A2-A0YC	2	0.0	0.002214905291123976	0.9701932639443906	0.025852201702001438	0.001739629062484343
TCGA-A2-A0YD	2	0.0	0.004229706981188034	0.9836024058845901	0.008327249782405592	0.0038406373518167923
TCGA-A2-A0YE	0	0.948	0.028	0.004	0.006	0.014
TCGA-A2-A0YL	2	0.008	0.004176077257755278	0.9496562564635063	0.012468430043265775	0.025699236235473474
TCGA-AN-A0XO	2	0.0	0.00019217572712432028	0.9724429480014939	0.02572859558752407	0.0016362806838584579
TCGA-AN-A0XP	2	0.0	0.004206219881904775	0.9680538406082768	0.01798412845500621	0.009755811054812737
TCGA-AN-A0XR	3	0.0	0.00844366841042004	0.16557832684811308	0.8258640066892403	0.00011399805222653478
TCGA-A2-A0YI	2	0.0	0.0022297069811880346	0.973832753893841	0.009768074720635558	0.014169464404335868
TCGA-AO-A124	0	0.956	0.012	0.008	0.008	0.016
TCGA-AO-A125	2	0.0	0.004132932974150638	0.8507906057326676	0.13698025704623057	0.008096204246951436
TCGA-AO-A126	2	0.0	0.008207855852245169	0.9628301897490165	0.025205939416233544	0.003756014982505156
TCGA-AO-A128	0	0.8703333333333334	0.048666666666666664	0.02266666666666667	0.02	0.03833333333333334
TCGA-E2-A106	2	0.0	0.00415421852508853	0.9471122384786307	0.04721657973940647	0.0015169632568747813
TCGA-E2-A108	4	0.052	0.05202056336618802	0.1294153647829106	0.03937962890415636	0.727184442946745
TCGA-E2-A109	3	0.004	0.014028985507246378	0.0643670014115591	0.9175791168156343	2.4896265560165973e-05
TCGA-E2-A10B	2	0.0	0.0041912092023232385	0.9464202768585149	0.04665671362631835	0.002731800312843615
TCGA-E2-A10E	2	0.0	0.00019964088197894827	0.9587981215393009	0.03934540516494876	0.001656832413771999
TCGA-E2-A10F	2	0.0	0.00021463459969498904	0.9842158466809958	0.01379811544453097	0.0017714032747789437
TCGA-AN-A0XL	2	0.0	0.004155833296806207	0.9455443850612179	0.04488874669168165	0.005411034950294812
TCGA-AO-A12B	2	0.006	0.010175063027365587	0.9057587364901281	0.06473089629716094	0.013335304185345955
TCGA-E2-A10C	3	0.008	0.024369086655661888	0.23368654267828223	0.7286782522405599	0.005266118425496018
TCGA-BH-A0W3	3	0.0	0.010012658227848102	0.18878318498907137	0.8010985595864722	0.00010559719660836263
TCGA-A7-A13F	3	0.002	0.00422911877394636	0.1581610412767483	0.8355616849229502	4.8155026355090415e-05
TCGA-AR-A1AO	4	0.156	0.018	0.03792107723467124	0.011039021757806166	0.7770399010075226
TCGA-AR-A1AQ	0	0.996	0.002	0.0	0.002	0.0
TCGA-AR-A1AX	2	0.016	0.05026555280342848	0.8342990275437546	0.038922126921806265	0.06051329273101086
TCGA-AR-A1AY	0	0.996	0.002	0.0	0.0	0.002
TCGA-BH-A0AU	3	0.004	0.01804368090004654	0.24169678866588987	0.7289562979309917	0.007303232503071978
TCGA-BH-A0BZ	3	0.0024	0.0313298267973597	0.15745402951559778	0.8076934467286407	0.001122696958401701
TCGA-BH-A0C3	3	0.006999999999999999	0.017067686684477324	0.39942637089336347	0.5393471138053765	0.03715882861678244
TCGA-BH-A0DD	3	0.004	0.024028985507246376	0.062336951943748824	0.9076266824752041	0.002007380073800738
TCGA-E2-A15K	3	0.002	0.01202918743570972	0.15532098904708172	0.8304487320163793	0.00020109150082913294
TCGA-E2-A1AZ	0	0.916	0.026	0.002	0.006	0.05
TCGA-E2-A1BC	2	0.0	0.0002228104294638968	0.9800774841316867	0.009873162566779656	0.009826542872070252
TCGA-AR-A1AP	2	0.002	0.01229595275799378	0.89422811780047	0.08828678492934484	0.0031891445121916546
TCGA-AR-A1AU	2	0.006	0.002198540387693325	0.9788948485977973	0.01131041176459283	0.0015961992499171401
TCGA-AR-A1AK	2	0.002	0.009161409860520496	0.927211666156662	0.05291044740983593	0.008716476572981875
TCGA-BH-A0AZ	2	0.0	0.0022297069811880346	0.9761403912221533	0.01178877530940783	0.009841126487251172
TCGA-BH-A0B5	2	0.002	0.006683674875859414	0.8220765843482162	0.16895254522198733	0.00028719555393717837
TCGA-BH-A0BF	3	0.006	0.04011459459495519	0.3355178286835999	0.6117133381762345	0.0066542385452103715
TCGA-BH-A0DG	2	0.0	0.010169001894252438	0.9454344270841897	0.02688492337438806	0.017511647647170572
TCGA-AR-A1AL	2	0.002	0.00021422974139539391	0.977969217414184	0.00954352493488619	0.01027302790953462
TCGA-AR-A1AV	2	0.0	0.004190813877691599	0.9022356053757437	0.09007255276133662	0.003501027985228669
TCGA-E2-A1B0	1	0.122	0.72	0.04995557082331387	0.06004442917668613	0.048
TCGA-E2-A1B1	2	0.006	0.024184470079587114	0.9178145039974759	0.01668490256718974	0.03531612335574748
TCGA-E2-A1B4	2	0.0	0.002222272036950117	0.9780945681737946	0.015889666769873877	0.0037934930193817126
TCGA-AR-A1AR	0	0.958	0.018	0.002	0.008	0.014
TCGA-BH-A1ET	2	0.0	0.0002228104294638968	0.9819926704892937	0.013935183466568843	0.0038493356146740085
TCGA-BH-A1EU	2	0.002	0.002229706981188035	0.9722929283624347	0.017690261246052583	0.005787103410325208
TCGA-BH-A1EV	1	0.004	0.6757358604045164	0.1501999093889475	0.15146075066084416	0.018603479545692057
