label	sample_id	num_0_0	num_1_0	num_2_0	num_3_0	num_4_0
2	TCGA-A1-A0SE	0.0055324165	0.006920756	0.94963723	0.025948523	0.011961056
0	TCGA-A2-A0ST	0.7745535	0.06667789	0.0296493	0.025287505	0.10383181
2	TCGA-A2-A0T4	0.00080689107	0.0025733649	0.9754919	0.01974901	0.0013788563
2	TCGA-B6-A0RM	0.0038461443	0.013353592	0.91461515	0.06360179	0.0045832507
2	TCGA-B6-A0RN	0.0044331867	0.010086014	0.93446976	0.028352445	0.022658644
2	TCGA-BH-A0DH	0.0044961404	0.007004374	0.95158976	0.03266349	0.0042462675
2	TCGA-BH-A0DQ	0.014316169	0.017099814	0.7859575	0.14751525	0.035111263
2	TCGA-AO-A0JJ	0.0063937465	0.008361167	0.90852153	0.0644788	0.012244827
0	TCGA-AO-A0JL	0.876441	0.05362977	0.01997323	0.035527576	0.014428401
3	TCGA-AO-A0JM	0.18210018	0.12362176	0.20516722	0.4673577	0.02175309
1	TCGA-B6-A0IK	0.20258358	0.24952348	0.23609045	0.20761636	0.10418619
0	TCGA-B6-A0RE	0.9602655	0.011395548	0.0032535184	0.022861697	0.0022237028
2	TCGA-B6-A0RG	0.019857883	0.021316968	0.7455415	0.20143867	0.011844969
2	TCGA-B6-A0RI	0.010386886	0.018993383	0.84213656	0.06042828	0.06805494
1	TCGA-BH-A0AW	0.016594414	0.9721214	0.0020745106	0.0058866376	0.0033230127
0	TCGA-BH-A0B3	0.98229754	0.0033636664	0.00075147004	0.004044864	0.009542457
2	TCGA-BH-A0B8	0.0032223624	0.006029229	0.8031574	0.18605486	0.0015361556
2	TCGA-BH-A0BA	0.016725749	0.010488033	0.7267843	0.24092601	0.0050759157
2	TCGA-BH-A0BJ	0.0047656256	0.0051031346	0.96468276	0.016874338	0.008574208
0	TCGA-BH-A0RX	0.7384338	0.10985578	0.030170744	0.04899619	0.07254352
2	TCGA-A2-A0CT	0.01427644	0.008271471	0.45219925	0.5202574	0.0049954187
2	TCGA-A2-A0EU	0.0016259672	0.0037382233	0.9465475	0.046050888	0.0020374106
2	TCGA-A7-A0D9	0.026796207	0.021270432	0.89487296	0.02270958	0.034350824
2	TCGA-A8-A08O	0.0012837078	0.002965581	0.9697271	0.02435269	0.0016708674
2	TCGA-A8-A0A6	0.0032374265	0.007027448	0.81051725	0.17509961	0.0041183033
2	TCGA-A8-A0AD	0.0051754117	0.005943632	0.91005033	0.06501709	0.013813601
2	TCGA-AO-A03L	0.0038415175	0.008727983	0.8702894	0.11238422	0.004756937
2	TCGA-AO-A0JC	0.00470243	0.010328771	0.9091109	0.037973553	0.037884343
3	TCGA-AO-A0JD	0.0020186014	0.0056370883	0.047321104	0.94019777	0.0048254593
1	TCGA-AO-A0JE	0.04354964	0.42364737	0.09250116	0.19420284	0.24609892
2	TCGA-AO-A0JI	0.027365627	0.058114063	0.5668146	0.33255243	0.0151532665
3	TCGA-BH-A0C0	0.12554145	0.03767227	0.019791882	0.80383414	0.013160312
2	TCGA-BH-A0DP	0.0019329904	0.009271981	0.9718756	0.015159489	0.0017599608
2	TCGA-BH-A0DS	0.009012017	0.00952602	0.58700174	0.3912036	0.0032566327
0	TCGA-BH-A0E0	0.97021604	0.0119921025	0.0035675797	0.011838743	0.0023856012
2	TCGA-BH-A0E1	0.0014725337	0.0037745498	0.9761271	0.014812734	0.003813053
2	TCGA-BH-A0E2	0.01281256	0.006443884	0.8782369	0.09666603	0.005840605
3	TCGA-BH-A0H0	0.002583713	0.0059401514	0.46160224	0.5263185	0.003555412
2	TCGA-BH-A0H6	0.009925105	0.016000586	0.86641777	0.09973291	0.007923635
2	TCGA-BH-A0H9	0.008637713	0.005215063	0.96614677	0.012840376	0.0071600927
2	TCGA-BH-A0HB	0.007084069	0.013463392	0.71491385	0.23850577	0.026032964
2	TCGA-BH-A0HF	0.0077839023	0.0044344654	0.9219196	0.0156133985	0.050248697
0	TCGA-A1-A0SO	0.9810393	0.01133747	0.0012033012	0.0034901274	0.0029297655
0	TCGA-A1-A0SP	0.970416	0.00669025	0.0065040514	0.008649566	0.0077401367
0	TCGA-A2-A0T0	0.96736956	0.0042713005	0.0037011553	0.023688504	0.0009695071
2	TCGA-AO-A0JG	0.0072977217	0.01218609	0.87017256	0.04540638	0.064937264
2	TCGA-AR-A0TR	0.0136190215	0.004501851	0.9466931	0.022693705	0.01249235
3	TCGA-B6-A0RL	0.0031973638	0.01712292	0.1793571	0.79476285	0.0055597476
0	TCGA-B6-A0RU	0.9813967	0.004593526	0.0016622843	0.0072718756	0.005075563
2	TCGA-BH-A0BC	0.0066260025	0.010979003	0.89790523	0.07338923	0.011100456
2	TCGA-A1-A0SM	0.038996518	0.21326232	0.6544554	0.062853545	0.03043221
0	TCGA-A2-A0SX	0.9595826	0.01884933	0.0042403964	0.012157169	0.0051705306
2	TCGA-A2-A0SY	0.00191489	0.009903297	0.94026923	0.043091852	0.0048207846
2	TCGA-A1-A0SJ	0.017187284	0.0048497682	0.92220193	0.050152138	0.0056088907
2	TCGA-A2-A0EN	0.0009344099	0.0021172778	0.9846609	0.010521777	0.0017656033
3	TCGA-A2-A0SV	0.01099215	0.017281493	0.2744024	0.6843307	0.012993276
3	TCGA-A2-A0SW	0.13577218	0.02641353	0.14220726	0.6693731	0.026233884
2	TCGA-A2-A0T5	0.003055668	0.0069519957	0.94552416	0.03654771	0.00792053
2	TCGA-A2-A0T6	0.0014696309	0.0070493794	0.9730742	0.015304876	0.0031019088
2	TCGA-AR-A0TW	0.045157965	0.022892773	0.87199444	0.024716545	0.03523833
1	TCGA-AR-A0TX	0.010083358	0.8309308	0.08242137	0.068393715	0.00817076
2	TCGA-B6-A0RO	0.005961139	0.0050178342	0.93173194	0.026506575	0.030782536
2	TCGA-B6-A0RP	0.34931114	0.033364896	0.40338275	0.20473333	0.009207849
2	TCGA-BH-A0HK	0.002264432	0.005490307	0.93130314	0.04865214	0.012289908
2	TCGA-BH-A0HX	0.010323513	0.01832498	0.8714433	0.08722766	0.012680598
3	TCGA-BH-A0HY	0.040840674	0.26251626	0.07411185	0.6194286	0.0031027107
2	TCGA-A2-A0T7	0.022590892	0.02697323	0.602923	0.32078364	0.02672927
0	TCGA-AR-A0TP	0.8940875	0.03581958	0.019934412	0.040715113	0.00944341
2	TCGA-AR-A0TZ	0.005371778	0.0137694925	0.7839694	0.1855032	0.011386189
0	TCGA-B6-A0RT	0.8584549	0.015593688	0.037253447	0.043648764	0.045049276
2	TCGA-BH-A0HP	0.0054505607	0.007888846	0.9477922	0.021655189	0.017213266
2	TCGA-BH-A0W4	0.0040596663	0.009236213	0.9592635	0.01965394	0.007786625
0	TCGA-AR-A0U4	0.94796824	0.009860929	0.008444569	0.028522704	0.0052035726
0	TCGA-B6-A0WX	0.65315	0.038159855	0.25667927	0.037781816	0.014229053
2	TCGA-B6-A0WY	0.004299441	0.0069728703	0.7101338	0.27586228	0.0027316597
2	TCGA-A2-A0YF	0.0017661189	0.00302039	0.9565065	0.036231555	0.0024754454
3	TCGA-A2-A0YT	0.017485594	0.015668364	0.054973226	0.9002169	0.011655895
2	TCGA-B6-A0WZ	0.018011332	0.069374226	0.78033596	0.052241623	0.08003685
0	TCGA-AO-A129	0.9762388	0.005994067	0.0039407965	0.006319439	0.0075069717
2	TCGA-AO-A12C	0.0066613057	0.015155244	0.8443316	0.046496306	0.087355494
2	TCGA-AO-A12E	0.00092716253	0.002100856	0.98233896	0.013377836	0.0012551976
2	TCGA-AO-A12G	0.005431418	0.013168931	0.698057	0.26368046	0.019662168
2	TCGA-A2-A0YC	0.003792799	0.008594101	0.9533974	0.026210397	0.0080053555
2	TCGA-A2-A0YD	0.0026971726	0.0061363797	0.9540664	0.028257824	0.008842237
0	TCGA-A2-A0YE	0.9384194	0.018455625	0.02164788	0.012071914	0.009405131
2	TCGA-A2-A0YL	0.004055749	0.0070149647	0.8132742	0.030128008	0.14552706
2	TCGA-AN-A0XO	0.0013043999	0.0032092135	0.976508	0.016243361	0.0027349936
2	TCGA-AN-A0XP	0.016602263	0.01455419	0.7441604	0.2035391	0.021144016
