label	sample_id	num_0_0	num_1_0	num_2_0	num_3_0	num_4_0
2	TCGA-A1-A0SE	0.0	0.0	0.9	0.1	0.0
2	TCGA-A2-A0SU	0.0	0.0	1.0	0.0	0.0
0	TCGA-A2-A0T2	1.0	0.0	0.0	0.0	0.0
3	TCGA-AR-A0TV	0.1	0.0	0.1	0.8	0.0
2	TCGA-B6-A0RM	0.0	0.0	1.0	0.0	0.0
2	TCGA-B6-A0RN	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0DH	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0DQ	0.0	0.1	0.7	0.2	0.0
2	TCGA-AO-A0JJ	0.0	0.0	1.0	0.0	0.0
0	TCGA-AO-A0JL	0.9	0.0	0.0	0.1	0.0
3	TCGA-AO-A0JM	0.0	0.0	0.1	0.9	0.0
0	TCGA-B6-A0RE	0.7	0.1	0.1	0.1	0.0
2	TCGA-B6-A0RI	0.0	0.0	0.9	0.0	0.1
1	TCGA-BH-A0AW	0.0	0.8	0.1	0.1	0.0
0	TCGA-BH-A0B3	0.9	0.0	0.0	0.1	0.0
2	TCGA-BH-A0BA	0.1	0.0	0.7	0.2	0.0
2	TCGA-A2-A0CT	0.0	0.0	0.8	0.2	0.0
2	TCGA-A2-A0EU	0.0	0.0	0.9	0.1	0.0
2	TCGA-A8-A08O	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A03L	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A0JA	0.0	0.0	0.8	0.1	0.1
2	TCGA-AO-A0JC	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A0JF	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A0JI	0.0	0.0	0.9	0.1	0.0
2	TCGA-BH-A0BM	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0DK	0.0	0.1	0.9	0.0	0.0
2	TCGA-BH-A0DP	0.0	0.0	0.9	0.1	0.0
2	TCGA-BH-A0DS	0.0	0.0	0.7	0.3	0.0
2	TCGA-BH-A0E2	0.0	0.0	0.8	0.2	0.0
2	TCGA-BH-A0GY	0.1	0.1	0.7	0.1	0.0
3	TCGA-BH-A0H0	0.0	0.0	0.2	0.8	0.0
2	TCGA-BH-A0H6	0.0	0.0	0.8	0.1	0.1
2	TCGA-BH-A0H9	0.0	0.0	0.9	0.1	0.0
2	TCGA-BH-A0HB	0.0	0.0	0.9	0.1	0.0
2	TCGA-BH-A0HF	0.0	0.0	0.9	0.1	0.0
0	TCGA-A1-A0SO	1.0	0.0	0.0	0.0	0.0
0	TCGA-A1-A0SP	0.9	0.0	0.0	0.1	0.0
0	TCGA-A2-A0T0	0.8	0.1	0.0	0.0	0.1
1	TCGA-A2-A0T1	0.1	0.8	0.0	0.1	0.0
2	TCGA-AO-A0JG	0.0	0.0	1.0	0.0	0.0
2	TCGA-AR-A0TR	0.0	0.0	0.9	0.1	0.0
3	TCGA-B6-A0RL	0.0	0.0	0.6	0.4	0.0
0	TCGA-B6-A0RU	0.9	0.0	0.0	0.1	0.0
2	TCGA-B6-A0RV	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0BC	0.0	0.0	0.9	0.1	0.0
0	TCGA-A1-A0SK	1.0	0.0	0.0	0.0	0.0
2	TCGA-A1-A0SM	0.0	0.0	0.9	0.1	0.0
0	TCGA-A2-A0SX	1.0	0.0	0.0	0.0	0.0
2	TCGA-A2-A0SY	0.0	0.0	0.9	0.1	0.0
2	TCGA-A1-A0SJ	0.0	0.0	1.0	0.0	0.0
2	TCGA-A2-A0EN	0.0	0.0	0.9	0.1	0.0
3	TCGA-A2-A0SV	0.0	0.0	0.1	0.9	0.0
3	TCGA-A2-A0SW	0.1	0.0	0.4	0.5	0.0
2	TCGA-A2-A0T5	0.0	0.0	1.0	0.0	0.0
1	TCGA-AR-A0TX	0.0	0.9	0.0	0.1	0.0
2	TCGA-B6-A0RO	0.0	0.0	1.0	0.0	0.0
2	TCGA-B6-A0RP	0.2	0.0	0.7	0.1	0.0
2	TCGA-BH-A0HI	0.0	0.0	0.7	0.3	0.0
2	TCGA-BH-A0HK	0.0	0.0	0.9	0.0	0.1
2	TCGA-BH-A0HX	0.1	0.0	0.7	0.2	0.0
3	TCGA-BH-A0HY	0.1	0.3	0.0	0.6	0.0
2	TCGA-A2-A0T7	0.0	0.0	1.0	0.0	0.0
0	TCGA-AR-A0TP	0.9	0.0	0.0	0.1	0.0
2	TCGA-AR-A0TZ	0.0	0.0	0.7	0.3	0.0
1	TCGA-B6-A0RS	0.2	0.7	0.1	0.0	0.0
0	TCGA-B6-A0RT	0.8	0.0	0.1	0.0	0.1
2	TCGA-BH-A0HP	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0W4	0.0	0.0	1.0	0.0	0.0
0	TCGA-AR-A0U4	0.9	0.0	0.0	0.1	0.0
0	TCGA-B6-A0WX	0.5	0.2	0.2	0.1	0.0
2	TCGA-B6-A0WY	0.2	0.0	0.8	0.0	0.0
2	TCGA-A2-A0YF	0.0	0.0	1.0	0.0	0.0
3	TCGA-A2-A0YT	0.1	0.0	0.2	0.7	0.0
2	TCGA-AN-A0XS	0.0	0.0	1.0	0.0	0.0
2	TCGA-B6-A0WZ	0.0	0.1	0.9	0.0	0.0
2	TCGA-AO-A12C	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A12E	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A12G	0.0	0.0	1.0	0.0	0.0
2	TCGA-B6-A0X7	0.0	0.0	1.0	0.0	0.0
2	TCGA-A2-A0YC	0.0	0.0	1.0	0.0	0.0
2	TCGA-A2-A0YL	0.0	0.0	0.9	0.0	0.1
2	TCGA-AN-A0XO	0.0	0.0	0.9	0.1	0.0
2	TCGA-AN-A0XP	0.0	0.0	1.0	0.0	0.0
3	TCGA-AN-A0XR	0.0	0.0	0.5	0.5	0.0
2	TCGA-A2-A0YI	0.0	0.0	0.7	0.0	0.3
0	TCGA-AO-A124	0.8	0.0	0.0	0.1	0.1
2	TCGA-AO-A125	0.0	0.0	0.9	0.1	0.0
2	TCGA-AO-A126	0.0	0.0	1.0	0.0	0.0
0	TCGA-AO-A128	0.9	0.0	0.0	0.0	0.1
2	TCGA-E2-A105	0.0	0.0	1.0	0.0	0.0
4	TCGA-E2-A108	0.1	0.2	0.1	0.0	0.6
3	TCGA-E2-A109	0.1	0.0	0.2	0.6	0.1
2	TCGA-E2-A10E	0.0	0.0	1.0	0.0	0.0
2	TCGA-E2-A10F	0.0	0.0	1.0	0.0	0.0
2	TCGA-AN-A0XL	0.0	0.0	1.0	0.0	0.0
2	TCGA-AO-A12B	0.0	0.0	1.0	0.0	0.0
3	TCGA-E2-A10C	0.0	0.0	0.2	0.8	0.0
3	TCGA-BH-A0W3	0.0	0.0	0.1	0.8	0.1
0	TCGA-A7-A13D	0.9	0.0	0.0	0.1	0.0
0	TCGA-A7-A13E	0.9	0.0	0.0	0.1	0.0
0	TCGA-AR-A1AQ	1.0	0.0	0.0	0.0	0.0
2	TCGA-AR-A1AX	0.0	0.0	1.0	0.0	0.0
0	TCGA-AR-A1AY	0.9	0.0	0.1	0.0	0.0
3	TCGA-BH-A0C3	0.0	0.0	0.5	0.5	0.0
3	TCGA-BH-A0DD	0.0	0.1	0.2	0.7	0.0
2	TCGA-E2-A15J	0.0	0.0	1.0	0.0	0.0
3	TCGA-E2-A15K	0.0	0.0	0.0	0.9	0.1
0	TCGA-E2-A1AZ	0.9	0.0	0.0	0.0	0.1
2	TCGA-E2-A1BC	0.0	0.0	1.0	0.0	0.0
0	TCGA-AR-A1AI	0.9	0.0	0.0	0.1	0.0
2	TCGA-AR-A1AS	0.0	0.0	0.9	0.1	0.0
2	TCGA-AR-A1AK	0.0	0.0	1.0	0.0	0.0
0	TCGA-AR-A1AJ	0.9	0.1	0.0	0.0	0.0
2	TCGA-BH-A0AZ	0.0	0.0	0.7	0.3	0.0
2	TCGA-BH-A0B5	0.0	0.0	0.9	0.1	0.0
3	TCGA-BH-A0BF	0.1	0.0	0.0	0.9	0.0
2	TCGA-BH-A0DG	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0DI	0.0	0.0	1.0	0.0	0.0
2	TCGA-AR-A1AL	0.0	0.0	0.9	0.0	0.1
2	TCGA-AR-A1AV	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0DV	0.0	0.0	1.0	0.0	0.0
2	TCGA-E2-A1B4	0.0	0.0	0.9	0.0	0.1
0	TCGA-AR-A1AR	0.9	0.0	0.1	0.0	0.0
2	TCGA-BH-A1EO	0.0	0.0	0.9	0.1	0.0
2	TCGA-BH-A1ET	0.0	0.0	0.9	0.0	0.1
1	TCGA-BH-A1EV	0.0	0.8	0.0	0.2	0.0
2	TCGA-BH-A1EW	0.0	0.0	0.9	0.1	0.0
0	TCGA-E2-A14N	1.0	0.0	0.0	0.0	0.0
2	TCGA-E2-A15I	0.0	0.0	1.0	0.0	0.0
2	TCGA-A2-A1FV	0.0	0.0	1.0	0.0	0.0
3	TCGA-A2-A1FW	0.1	0.0	0.3	0.6	0.0
0	TCGA-A2-A1G1	0.7	0.3	0.0	0.0	0.0
2	TCGA-E2-A1IN	0.0	0.0	0.8	0.2	0.0
2	TCGA-E2-A1L8	0.0	0.0	0.8	0.2	0.0
2	TCGA-EW-A1J2	0.0	0.0	1.0	0.0	0.0
3	TCGA-A2-A1G4	0.0	0.0	0.2	0.7	0.1
4	TCGA-AO-A1KO	0.0	0.0	0.3	0.0	0.7
3	TCGA-AO-A1KP	0.0	0.0	0.5	0.5	0.0
3	TCGA-AO-A1KT	0.0	0.0	0.0	1.0	0.0
2	TCGA-BH-A1EX	0.0	0.0	1.0	0.0	0.0
3	TCGA-BH-A1FD	0.1	0.0	0.1	0.8	0.0
2	TCGA-C8-A1HE	0.0	0.0	1.0	0.0	0.0
3	TCGA-D8-A1JD	0.0	0.0	0.2	0.8	0.0
0	TCGA-D8-A1JL	1.0	0.0	0.0	0.0	0.0
2	TCGA-E2-A1IE	0.0	0.0	1.0	0.0	0.0
3	TCGA-AR-A1AW	0.0	0.1	0.0	0.9	0.0
2	TCGA-BH-A0BT	0.0	0.1	0.6	0.3	0.0
2	TCGA-BH-A0H3	0.0	0.0	1.0	0.0	0.0
2	TCGA-BH-A0HA	0.0	0.0	0.9	0.1	0.0
2	TCGA-A1-A0SQ	0.0	0.0	1.0	0.0	0.0
2	TCGA-E2-A1IF	0.0	0.0	1.0	0.0	0.0
2	TCGA-E2-A1IO	0.1	0.0	0.6	0.3	0.0
2	TCGA-E2-A1LA	0.1	0.0	0.7	0.2	0.0
1	TCGA-E2-A1LB	0.0	0.8	0.0	0.2	0.0
0	TCGA-E9-A1N8	1.0	0.0	0.0	0.0	0.0
3	TCGA-EW-A1OZ	0.0	0.0	0.1	0.9	0.0
0	TCGA-EW-A1P4	1.0	0.0	0.0	0.0	0.0
2	TCGA-EW-A1P5	0.1	0.0	0.9	0.0	0.0
0	TCGA-BH-A1F0	0.9	0.0	0.0	0.1	0.0
1	TCGA-C8-A1HF	0.0	1.0	0.0	0.0	0.0
3	TCGA-C8-A1HG	0.0	0.0	0.0	1.0	0.0
2	TCGA-C8-A1HI	0.0	0.0	1.0	0.0	0.0
3	TCGA-C8-A1HL	0.0	0.0	0.1	0.9	0.0
3	TCGA-C8-A1HM	0.2	0.0	0.0	0.8	0.0
3	TCGA-C8-A1HN	0.0	0.1	0.2	0.6	0.1
2	TCGA-BH-A0H7	0.0	0.0	0.8	0.2	0.0
2	TCGA-D8-A1JS	0.0	0.0	0.8	0.1	0.1
2	TCGA-E2-A1IH	0.0	0.0	0.9	0.1	0.0
2	TCGA-E2-A1L9	0.0	0.1	0.6	0.3	0.0
2	TCGA-EW-A1J3	0.0	0.0	0.7	0.3	0.0
2	TCGA-EW-A1J5	0.0	0.0	0.7	0.2	0.1
0	TCGA-BH-A1F6	1.0	0.0	0.0	0.0	0.0
2	TCGA-D8-A1JU	0.0	0.0	0.9	0.1	0.0
2	TCGA-EW-A1IW	0.0	0.1	0.8	0.1	0.0
3	TCGA-EW-A1J6	0.0	0.0	0.4	0.6	0.0
2	TCGA-A1-A0SG	0.0	0.0	1.0	0.0	0.0
3	TCGA-A1-A0SI	0.0	0.0	0.3	0.6	0.1
3	TCGA-A1-A0SN	0.1	0.0	0.0	0.9	0.0
0	TCGA-AO-A1KR	1.0	0.0	0.0	0.0	0.0
0	TCGA-E2-A1II	1.0	0.0	0.0	0.0	0.0
2	TCGA-E2-A1IK	0.0	0.0	1.0	0.0	0.0
0	TCGA-E2-A1LL	0.7	0.0	0.2	0.0	0.1
2	TCGA-A2-A1G0	0.0	0.0	1.0	0.0	0.0
1	TCGA-BH-A1EN	0.0	0.7	0.0	0.3	0.0
0	TCGA-BH-A1FC	1.0	0.0	0.0	0.0	0.0
3	TCGA-D8-A1X5	0.0	0.0	0.1	0.7	0.2
2	TCGA-D8-A1XA	0.1	0.0	0.8	0.1	0.0
2	TCGA-D8-A1XB	0.1	0.0	0.8	0.1	0.0
2	TCGA-D8-A1XC	0.0	0.0	1.0	0.0	0.0
2	TCGA-D8-A1XD	0.0	0.1	0.8	0.1	0.0
3	TCGA-D8-A1XF	0.3	0.0	0.0	0.7	0.0
2	TCGA-D8-A1XG	0.0	0.0	0.7	0.2	0.1
0	TCGA-C8-A1HJ	1.0	0.0	0.0	0.0	0.0
3	TCGA-D8-A1JE	0.0	0.0	0.3	0.7	0.0
1	TCGA-D8-A1JF	0.2	0.6	0.0	0.2	0.0
0	TCGA-D8-A1JM	0.7	0.1	0.0	0.2	0.0
2	TCGA-E2-A1IL	0.0	0.0	1.0	0.0	0.0
0	TCGA-E2-A1LK	0.8	0.0	0.2	0.0	0.0
2	TCGA-E9-A1N5	0.0	0.0	1.0	0.0	0.0
1	TCGA-EW-A1OV	0.5	0.5	0.0	0.0	0.0
